"Sector","Country","Year","Quarter","Value"
"Agriculture, forestry and fishing","Finland",2010,"Q1",1092
"Agriculture, forestry and fishing","Finland",2010,"Q2",1092
"Agriculture, forestry and fishing","Finland",2010,"Q3",1126
"Agriculture, forestry and fishing","Finland",2010,"Q4",1143
"Agriculture, forestry and fishing","Finland",2011,"Q1",1098
"Agriculture, forestry and fishing","Finland",2011,"Q2",1142
"Agriculture, forestry and fishing","Finland",2011,"Q3",1122
"Agriculture, forestry and fishing","Finland",2011,"Q4",1103
"Agriculture, forestry and fishing","Finland",2012,"Q1",1079
"Agriculture, forestry and fishing","Finland",2012,"Q2",1128
"Agriculture, forestry and fishing","Finland",2012,"Q3",1092
"Agriculture, forestry and fishing","Finland",2012,"Q4",1086
"Agriculture, forestry and fishing","Finland",2013,"Q1",1113
"Agriculture, forestry and fishing","Finland",2013,"Q2",1139
"Agriculture, forestry and fishing","Finland",2013,"Q3",1114
"Agriculture, forestry and fishing","Finland",2013,"Q4",1135
"Agriculture, forestry and fishing","Finland",2014,"Q1",1171
"Agriculture, forestry and fishing","Finland",2014,"Q2",1125
"Agriculture, forestry and fishing","Finland",2014,"Q3",1143
"Agriculture, forestry and fishing","Finland",2014,"Q4",1126
"Agriculture, forestry and fishing","Finland",2015,"Q1",1092
"Agriculture, forestry and fishing","Finland",2015,"Q2",1063
"Agriculture, forestry and fishing","Finland",2015,"Q3",1090
"Agriculture, forestry and fishing","Finland",2015,"Q4",1086
"Agriculture, forestry and fishing","Finland",2016,"Q1",1160
"Agriculture, forestry and fishing","Finland",2016,"Q2",1147
"Agriculture, forestry and fishing","Finland",2016,"Q3",1098
"Agriculture, forestry and fishing","Finland",2016,"Q4",1103
"Agriculture, forestry and fishing","Finland",2017,"Q1",1145
"Agriculture, forestry and fishing","Finland",2017,"Q2",1128
"Agriculture, forestry and fishing","Finland",2017,"Q3",1170
"Agriculture, forestry and fishing","Finland",2017,"Q4",1204
"Agriculture, forestry and fishing","Finland",2018,"Q1",1198
"Agriculture, forestry and fishing","Finland",2018,"Q2",1213
"Agriculture, forestry and fishing","Finland",2018,"Q3",1219
"Agriculture, forestry and fishing","Finland",2018,"Q4",1273
"Agriculture, forestry and fishing","Finland",2019,"Q1",1307
"Agriculture, forestry and fishing","Finland",2019,"Q2",1277
"Agriculture, forestry and fishing","Finland",2019,"Q3",1303
"Agriculture, forestry and fishing","Finland",2019,"Q4",1336
"Agriculture, forestry and fishing","Finland",2021,"Q1",1268
"Agriculture, forestry and fishing","Finland",2021,"Q2",1322
"Agriculture, forestry and fishing","Finland",2021,"Q3",1380
"Agriculture, forestry and fishing","Finland",2021,"Q4",1401
"Agriculture, forestry and fishing","Finland",2022,"Q1",1330
"Agriculture, forestry and fishing","Finland",2022,"Q2",1484
"Agriculture, forestry and fishing","Finland",2022,"Q3",1580
"Agriculture, forestry and fishing","Finland",2022,"Q4",1571
"Agriculture, forestry and fishing","Finland",2023,"Q1",1651
"Agriculture, forestry and fishing","Finland",2023,"Q2",1608
"Agriculture, forestry and fishing","Finland",2023,"Q3",1527
"Agriculture, forestry and fishing","Finland",2023,"Q4",1519
"Agriculture, forestry and fishing","Finland",2024,"Q1",1618
"Agriculture, forestry and fishing","Finland",2024,"Q2",1680
"Agriculture, forestry and fishing","Finland",2024,"Q3",1717
"Agriculture, forestry and fishing","France",2010,"Q1",6830.6
"Agriculture, forestry and fishing","France",2010,"Q2",7398.7
"Agriculture, forestry and fishing","France",2010,"Q3",7842.9
"Agriculture, forestry and fishing","France",2010,"Q4",7870.6
"Agriculture, forestry and fishing","France",2011,"Q1",7960.8
"Agriculture, forestry and fishing","France",2011,"Q2",7909.4
"Agriculture, forestry and fishing","France",2011,"Q3",8017.5
"Agriculture, forestry and fishing","France",2011,"Q4",8100
"Agriculture, forestry and fishing","France",2012,"Q1",8068.9
"Agriculture, forestry and fishing","France",2012,"Q2",8054.7
"Agriculture, forestry and fishing","France",2012,"Q3",8034.6
"Agriculture, forestry and fishing","France",2012,"Q4",7715
"Agriculture, forestry and fishing","France",2013,"Q1",7304.7
"Agriculture, forestry and fishing","France",2013,"Q2",7224.1
"Agriculture, forestry and fishing","France",2013,"Q3",7141.4
"Agriculture, forestry and fishing","France",2013,"Q4",7203.1
"Agriculture, forestry and fishing","France",2014,"Q1",7542.2
"Agriculture, forestry and fishing","France",2014,"Q2",7760.6
"Agriculture, forestry and fishing","France",2014,"Q3",7982.6
"Agriculture, forestry and fishing","France",2014,"Q4",8190.8
"Agriculture, forestry and fishing","France",2015,"Q1",8372.1
"Agriculture, forestry and fishing","France",2015,"Q2",8275.1
"Agriculture, forestry and fishing","France",2015,"Q3",8353.5
"Agriculture, forestry and fishing","France",2015,"Q4",8095.4
"Agriculture, forestry and fishing","France",2016,"Q1",7751.7
"Agriculture, forestry and fishing","France",2016,"Q2",7345
"Agriculture, forestry and fishing","France",2016,"Q3",7332.5
"Agriculture, forestry and fishing","France",2016,"Q4",7439.7
"Agriculture, forestry and fishing","France",2017,"Q1",7568
"Agriculture, forestry and fishing","France",2017,"Q2",8031.1
"Agriculture, forestry and fishing","France",2017,"Q3",8449.5
"Agriculture, forestry and fishing","France",2017,"Q4",8840.1
"Agriculture, forestry and fishing","France",2018,"Q1",9036
"Agriculture, forestry and fishing","France",2018,"Q2",8926.5
"Agriculture, forestry and fishing","France",2018,"Q3",9052
"Agriculture, forestry and fishing","France",2018,"Q4",9052.6
"Agriculture, forestry and fishing","France",2019,"Q1",8889.9
"Agriculture, forestry and fishing","France",2019,"Q2",8624.8
"Agriculture, forestry and fishing","France",2019,"Q3",8485.5
"Agriculture, forestry and fishing","France",2019,"Q4",8256.3
"Agriculture, forestry and fishing","France",2021,"Q1",8474.3
"Agriculture, forestry and fishing","France",2021,"Q2",8812.6
"Agriculture, forestry and fishing","France",2021,"Q3",9350
"Agriculture, forestry and fishing","France",2021,"Q4",10059.7
"Agriculture, forestry and fishing","France",2022,"Q1",10850.9
"Agriculture, forestry and fishing","France",2022,"Q2",11436.2
"Agriculture, forestry and fishing","France",2022,"Q3",12162.4
"Agriculture, forestry and fishing","France",2022,"Q4",12358.2
"Agriculture, forestry and fishing","France",2023,"Q1",12594.6
"Agriculture, forestry and fishing","France",2023,"Q2",12471.7
"Agriculture, forestry and fishing","France",2023,"Q3",12133
"Agriculture, forestry and fishing","France",2023,"Q4",11933.5
"Agriculture, forestry and fishing","France",2024,"Q1",11727.5
"Agriculture, forestry and fishing","France",2024,"Q2",11622.1
"Agriculture, forestry and fishing","France",2024,"Q3",11575.9
"Agriculture, forestry and fishing","Croatia",2010,"Q1",401.1
"Agriculture, forestry and fishing","Croatia",2010,"Q2",413
"Agriculture, forestry and fishing","Croatia",2010,"Q3",421.3
"Agriculture, forestry and fishing","Croatia",2010,"Q4",422.3
"Agriculture, forestry and fishing","Croatia",2011,"Q1",405
"Agriculture, forestry and fishing","Croatia",2011,"Q2",427.9
"Agriculture, forestry and fishing","Croatia",2011,"Q3",421.9
"Agriculture, forestry and fishing","Croatia",2011,"Q4",396
"Agriculture, forestry and fishing","Croatia",2012,"Q1",341.6
"Agriculture, forestry and fishing","Croatia",2012,"Q2",349.8
"Agriculture, forestry and fishing","Croatia",2012,"Q3",371.1
"Agriculture, forestry and fishing","Croatia",2012,"Q4",392.9
"Agriculture, forestry and fishing","Croatia",2013,"Q1",382
"Agriculture, forestry and fishing","Croatia",2013,"Q2",388.7
"Agriculture, forestry and fishing","Croatia",2013,"Q3",392.6
"Agriculture, forestry and fishing","Croatia",2013,"Q4",377.8
"Agriculture, forestry and fishing","Croatia",2014,"Q1",348
"Agriculture, forestry and fishing","Croatia",2014,"Q2",337.2
"Agriculture, forestry and fishing","Croatia",2014,"Q3",316.6
"Agriculture, forestry and fishing","Croatia",2014,"Q4",315.4
"Agriculture, forestry and fishing","Croatia",2015,"Q1",339.2
"Agriculture, forestry and fishing","Croatia",2015,"Q2",333.5
"Agriculture, forestry and fishing","Croatia",2015,"Q3",338.5
"Agriculture, forestry and fishing","Croatia",2015,"Q4",339.6
"Agriculture, forestry and fishing","Croatia",2016,"Q1",363.7
"Agriculture, forestry and fishing","Croatia",2016,"Q2",362.1
"Agriculture, forestry and fishing","Croatia",2016,"Q3",368.1
"Agriculture, forestry and fishing","Croatia",2016,"Q4",362.5
"Agriculture, forestry and fishing","Croatia",2017,"Q1",358.8
"Agriculture, forestry and fishing","Croatia",2017,"Q2",360.9
"Agriculture, forestry and fishing","Croatia",2017,"Q3",359.1
"Agriculture, forestry and fishing","Croatia",2017,"Q4",369.6
"Agriculture, forestry and fishing","Croatia",2018,"Q1",379.7
"Agriculture, forestry and fishing","Croatia",2018,"Q2",406.2
"Agriculture, forestry and fishing","Croatia",2018,"Q3",384.5
"Agriculture, forestry and fishing","Croatia",2018,"Q4",394.7
"Agriculture, forestry and fishing","Croatia",2019,"Q1",390.6
"Agriculture, forestry and fishing","Croatia",2019,"Q2",408.5
"Agriculture, forestry and fishing","Croatia",2019,"Q3",407.8
"Agriculture, forestry and fishing","Croatia",2019,"Q4",386.8
"Agriculture, forestry and fishing","Croatia",2021,"Q1",433.8
"Agriculture, forestry and fishing","Croatia",2021,"Q2",459.3
"Agriculture, forestry and fishing","Croatia",2021,"Q3",517.5
"Agriculture, forestry and fishing","Croatia",2021,"Q4",547.1
"Agriculture, forestry and fishing","Croatia",2022,"Q1",517.2
"Agriculture, forestry and fishing","Croatia",2022,"Q2",495.4
"Agriculture, forestry and fishing","Croatia",2022,"Q3",459.6
"Agriculture, forestry and fishing","Croatia",2022,"Q4",800.9
"Agriculture, forestry and fishing","Croatia",2023,"Q1",709.8
"Agriculture, forestry and fishing","Croatia",2023,"Q2",681.5
"Agriculture, forestry and fishing","Croatia",2023,"Q3",656
"Agriculture, forestry and fishing","Croatia",2023,"Q4",598.7
"Agriculture, forestry and fishing","Croatia",2024,"Q1",593.5
"Agriculture, forestry and fishing","Croatia",2024,"Q2",649.5
"Agriculture, forestry and fishing","Croatia",2024,"Q3",783.7
"Agriculture, forestry and fishing","Ireland",2010,"Q1",375.9
"Agriculture, forestry and fishing","Ireland",2010,"Q2",371.4
"Agriculture, forestry and fishing","Ireland",2010,"Q3",423.3
"Agriculture, forestry and fishing","Ireland",2010,"Q4",415.3
"Agriculture, forestry and fishing","Ireland",2011,"Q1",507.5
"Agriculture, forestry and fishing","Ireland",2011,"Q2",529.8
"Agriculture, forestry and fishing","Ireland",2011,"Q3",524.1
"Agriculture, forestry and fishing","Ireland",2011,"Q4",509.2
"Agriculture, forestry and fishing","Ireland",2012,"Q1",548.8
"Agriculture, forestry and fishing","Ireland",2012,"Q2",520.7
"Agriculture, forestry and fishing","Ireland",2012,"Q3",351.2
"Agriculture, forestry and fishing","Ireland",2012,"Q4",303
"Agriculture, forestry and fishing","Ireland",2013,"Q1",360.9
"Agriculture, forestry and fishing","Ireland",2013,"Q2",410.7
"Agriculture, forestry and fishing","Ireland",2013,"Q3",613.2
"Agriculture, forestry and fishing","Ireland",2013,"Q4",554.8
"Agriculture, forestry and fishing","Ireland",2014,"Q1",492.1
"Agriculture, forestry and fishing","Ireland",2014,"Q2",630
"Agriculture, forestry and fishing","Ireland",2014,"Q3",642
"Agriculture, forestry and fishing","Ireland",2014,"Q4",663.2
"Agriculture, forestry and fishing","Ireland",2015,"Q1",527.7
"Agriculture, forestry and fishing","Ireland",2015,"Q2",530.3
"Agriculture, forestry and fishing","Ireland",2015,"Q3",620.7
"Agriculture, forestry and fishing","Ireland",2015,"Q4",678.6
"Agriculture, forestry and fishing","Ireland",2016,"Q1",636.6
"Agriculture, forestry and fishing","Ireland",2016,"Q2",631.3
"Agriculture, forestry and fishing","Ireland",2016,"Q3",636.5
"Agriculture, forestry and fishing","Ireland",2016,"Q4",647
"Agriculture, forestry and fishing","Ireland",2017,"Q1",844.6
"Agriculture, forestry and fishing","Ireland",2017,"Q2",893.9
"Agriculture, forestry and fishing","Ireland",2017,"Q3",904
"Agriculture, forestry and fishing","Ireland",2017,"Q4",813.7
"Agriculture, forestry and fishing","Ireland",2018,"Q1",707.1
"Agriculture, forestry and fishing","Ireland",2018,"Q2",665.5
"Agriculture, forestry and fishing","Ireland",2018,"Q3",682.6
"Agriculture, forestry and fishing","Ireland",2018,"Q4",728.6
"Agriculture, forestry and fishing","Ireland",2019,"Q1",754.6
"Agriculture, forestry and fishing","Ireland",2019,"Q2",767.9
"Agriculture, forestry and fishing","Ireland",2019,"Q3",760.3
"Agriculture, forestry and fishing","Ireland",2019,"Q4",931.6
"Agriculture, forestry and fishing","Ireland",2021,"Q1",1071.6
"Agriculture, forestry and fishing","Ireland",2021,"Q2",926.8
"Agriculture, forestry and fishing","Ireland",2021,"Q3",1240.5
"Agriculture, forestry and fishing","Ireland",2021,"Q4",1106.7
"Agriculture, forestry and fishing","Ireland",2022,"Q1",1212.2
"Agriculture, forestry and fishing","Ireland",2022,"Q2",1361.9
"Agriculture, forestry and fishing","Ireland",2022,"Q3",1759.9
"Agriculture, forestry and fishing","Ireland",2022,"Q4",1388.4
"Agriculture, forestry and fishing","Ireland",2023,"Q1",1168.8
"Agriculture, forestry and fishing","Ireland",2023,"Q2",1125.5
"Agriculture, forestry and fishing","Ireland",2023,"Q3",1054.9
"Agriculture, forestry and fishing","Ireland",2023,"Q4",1114.6
"Agriculture, forestry and fishing","Ireland",2024,"Q1",1172.7
"Agriculture, forestry and fishing","Ireland",2024,"Q2",1244.6
"Agriculture, forestry and fishing","Ireland",2024,"Q3",1407.8
"Agriculture, forestry and fishing","Italy",2010,"Q1",7080.1
"Agriculture, forestry and fishing","Italy",2010,"Q2",6885.1
"Agriculture, forestry and fishing","Italy",2010,"Q3",7133
"Agriculture, forestry and fishing","Italy",2010,"Q4",7527.8
"Agriculture, forestry and fishing","Italy",2011,"Q1",7940.7
"Agriculture, forestry and fishing","Italy",2011,"Q2",7448.2
"Agriculture, forestry and fishing","Italy",2011,"Q3",7380.3
"Agriculture, forestry and fishing","Italy",2011,"Q4",7877.1
"Agriculture, forestry and fishing","Italy",2012,"Q1",7514.6
"Agriculture, forestry and fishing","Italy",2012,"Q2",7420.9
"Agriculture, forestry and fishing","Italy",2012,"Q3",7800.4
"Agriculture, forestry and fishing","Italy",2012,"Q4",8434
"Agriculture, forestry and fishing","Italy",2013,"Q1",8364.2
"Agriculture, forestry and fishing","Italy",2013,"Q2",8166.4
"Agriculture, forestry and fishing","Italy",2013,"Q3",8333.2
"Agriculture, forestry and fishing","Italy",2013,"Q4",8498.3
"Agriculture, forestry and fishing","Italy",2014,"Q1",8131.6
"Agriculture, forestry and fishing","Italy",2014,"Q2",7680.7
"Agriculture, forestry and fishing","Italy",2014,"Q3",7660.8
"Agriculture, forestry and fishing","Italy",2014,"Q4",7747.2
"Agriculture, forestry and fishing","Italy",2015,"Q1",8243.2
"Agriculture, forestry and fishing","Italy",2015,"Q2",8050.6
"Agriculture, forestry and fishing","Italy",2015,"Q3",8322
"Agriculture, forestry and fishing","Italy",2015,"Q4",8508.8
"Agriculture, forestry and fishing","Italy",2016,"Q1",7795
"Agriculture, forestry and fishing","Italy",2016,"Q2",7873.1
"Agriculture, forestry and fishing","Italy",2016,"Q3",7946.6
"Agriculture, forestry and fishing","Italy",2016,"Q4",7910.7
"Agriculture, forestry and fishing","Italy",2017,"Q1",8401.1
"Agriculture, forestry and fishing","Italy",2017,"Q2",8040.2
"Agriculture, forestry and fishing","Italy",2017,"Q3",8123.4
"Agriculture, forestry and fishing","Italy",2017,"Q4",8466.1
"Agriculture, forestry and fishing","Italy",2018,"Q1",8378.7
"Agriculture, forestry and fishing","Italy",2018,"Q2",8205.5
"Agriculture, forestry and fishing","Italy",2018,"Q3",8356.1
"Agriculture, forestry and fishing","Italy",2018,"Q4",8082.2
"Agriculture, forestry and fishing","Italy",2019,"Q1",8108.8
"Agriculture, forestry and fishing","Italy",2019,"Q2",8104.5
"Agriculture, forestry and fishing","Italy",2019,"Q3",8227
"Agriculture, forestry and fishing","Italy",2019,"Q4",8369.8
"Agriculture, forestry and fishing","Italy",2021,"Q1",8014.6
"Agriculture, forestry and fishing","Italy",2021,"Q2",8302.7
"Agriculture, forestry and fishing","Italy",2021,"Q3",8653.7
"Agriculture, forestry and fishing","Italy",2021,"Q4",8809.5
"Agriculture, forestry and fishing","Italy",2022,"Q1",9152.4
"Agriculture, forestry and fishing","Italy",2022,"Q2",9080
"Agriculture, forestry and fishing","Italy",2022,"Q3",9799
"Agriculture, forestry and fishing","Italy",2022,"Q4",9739.7
"Agriculture, forestry and fishing","Italy",2023,"Q1",9508.2
"Agriculture, forestry and fishing","Italy",2023,"Q2",9951.4
"Agriculture, forestry and fishing","Italy",2023,"Q3",10143.1
"Agriculture, forestry and fishing","Italy",2023,"Q4",9908.9
"Agriculture, forestry and fishing","Italy",2024,"Q1",10105.8
"Agriculture, forestry and fishing","Italy",2024,"Q2",10177.2
"Agriculture, forestry and fishing","Lithuania",2010,"Q1",202
"Agriculture, forestry and fishing","Lithuania",2010,"Q2",206.5
"Agriculture, forestry and fishing","Lithuania",2010,"Q3",201.6
"Agriculture, forestry and fishing","Lithuania",2010,"Q4",239
"Agriculture, forestry and fishing","Lithuania",2011,"Q1",244.2
"Agriculture, forestry and fishing","Lithuania",2011,"Q2",266.2
"Agriculture, forestry and fishing","Lithuania",2011,"Q3",295.5
"Agriculture, forestry and fishing","Lithuania",2011,"Q4",287.2
"Agriculture, forestry and fishing","Lithuania",2012,"Q1",325.3
"Agriculture, forestry and fishing","Lithuania",2012,"Q2",357.1
"Agriculture, forestry and fishing","Lithuania",2012,"Q3",316.5
"Agriculture, forestry and fishing","Lithuania",2012,"Q4",331.7
"Agriculture, forestry and fishing","Lithuania",2013,"Q1",320.6
"Agriculture, forestry and fishing","Lithuania",2013,"Q2",271.2
"Agriculture, forestry and fishing","Lithuania",2013,"Q3",336
"Agriculture, forestry and fishing","Lithuania",2013,"Q4",304.3
"Agriculture, forestry and fishing","Lithuania",2014,"Q1",316.5
"Agriculture, forestry and fishing","Lithuania",2014,"Q2",324.4
"Agriculture, forestry and fishing","Lithuania",2014,"Q3",283
"Agriculture, forestry and fishing","Lithuania",2014,"Q4",333.7
"Agriculture, forestry and fishing","Lithuania",2015,"Q1",309
"Agriculture, forestry and fishing","Lithuania",2015,"Q2",334.5
"Agriculture, forestry and fishing","Lithuania",2015,"Q3",355.2
"Agriculture, forestry and fishing","Lithuania",2015,"Q4",286.2
"Agriculture, forestry and fishing","Lithuania",2016,"Q1",315.1
"Agriculture, forestry and fishing","Lithuania",2016,"Q2",297.1
"Agriculture, forestry and fishing","Lithuania",2016,"Q3",284.8
"Agriculture, forestry and fishing","Lithuania",2016,"Q4",315
"Agriculture, forestry and fishing","Lithuania",2017,"Q1",346.3
"Agriculture, forestry and fishing","Lithuania",2017,"Q2",361.8
"Agriculture, forestry and fishing","Lithuania",2017,"Q3",398.9
"Agriculture, forestry and fishing","Lithuania",2017,"Q4",393.9
"Agriculture, forestry and fishing","Lithuania",2018,"Q1",341.7
"Agriculture, forestry and fishing","Lithuania",2018,"Q2",342.9
"Agriculture, forestry and fishing","Lithuania",2018,"Q3",321.6
"Agriculture, forestry and fishing","Lithuania",2018,"Q4",321.5
"Agriculture, forestry and fishing","Lithuania",2019,"Q1",361.9
"Agriculture, forestry and fishing","Lithuania",2019,"Q2",374.3
"Agriculture, forestry and fishing","Lithuania",2019,"Q3",374.8
"Agriculture, forestry and fishing","Lithuania",2019,"Q4",427
"Agriculture, forestry and fishing","Lithuania",2021,"Q1",430.5
"Agriculture, forestry and fishing","Lithuania",2021,"Q2",435.2
"Agriculture, forestry and fishing","Lithuania",2021,"Q3",479.8
"Agriculture, forestry and fishing","Lithuania",2021,"Q4",565.3
"Agriculture, forestry and fishing","Lithuania",2022,"Q1",628.9
"Agriculture, forestry and fishing","Lithuania",2022,"Q2",706.3
"Agriculture, forestry and fishing","Lithuania",2022,"Q3",685.3
"Agriculture, forestry and fishing","Lithuania",2022,"Q4",634.9
"Agriculture, forestry and fishing","Lithuania",2023,"Q1",556.3
"Agriculture, forestry and fishing","Lithuania",2023,"Q2",503.2
"Agriculture, forestry and fishing","Lithuania",2023,"Q3",482.6
"Agriculture, forestry and fishing","Lithuania",2023,"Q4",463.1
"Agriculture, forestry and fishing","Lithuania",2024,"Q1",495.8
"Agriculture, forestry and fishing","Lithuania",2024,"Q2",492.7
"Agriculture, forestry and fishing","Luxembourg",2010,"Q1",27.7
"Agriculture, forestry and fishing","Luxembourg",2010,"Q2",28.9
"Agriculture, forestry and fishing","Luxembourg",2010,"Q3",29.4
"Agriculture, forestry and fishing","Luxembourg",2010,"Q4",27.7
"Agriculture, forestry and fishing","Luxembourg",2011,"Q1",20
"Agriculture, forestry and fishing","Luxembourg",2011,"Q2",25
"Agriculture, forestry and fishing","Luxembourg",2011,"Q3",30.8
"Agriculture, forestry and fishing","Luxembourg",2011,"Q4",35.3
"Agriculture, forestry and fishing","Luxembourg",2012,"Q1",35.3
"Agriculture, forestry and fishing","Luxembourg",2012,"Q2",33.1
"Agriculture, forestry and fishing","Luxembourg",2012,"Q3",32.9
"Agriculture, forestry and fishing","Luxembourg",2012,"Q4",32.7
"Agriculture, forestry and fishing","Luxembourg",2013,"Q1",29.5
"Agriculture, forestry and fishing","Luxembourg",2013,"Q2",31.1
"Agriculture, forestry and fishing","Luxembourg",2013,"Q3",33.3
"Agriculture, forestry and fishing","Luxembourg",2013,"Q4",34.7
"Agriculture, forestry and fishing","Luxembourg",2014,"Q1",37.5
"Agriculture, forestry and fishing","Luxembourg",2014,"Q2",40.5
"Agriculture, forestry and fishing","Luxembourg",2014,"Q3",40
"Agriculture, forestry and fishing","Luxembourg",2014,"Q4",32.1
"Agriculture, forestry and fishing","Luxembourg",2015,"Q1",31.3
"Agriculture, forestry and fishing","Luxembourg",2015,"Q2",30.2
"Agriculture, forestry and fishing","Luxembourg",2015,"Q3",28.4
"Agriculture, forestry and fishing","Luxembourg",2015,"Q4",31.4
"Agriculture, forestry and fishing","Luxembourg",2016,"Q1",31.4
"Agriculture, forestry and fishing","Luxembourg",2016,"Q2",30
"Agriculture, forestry and fishing","Luxembourg",2016,"Q3",29.2
"Agriculture, forestry and fishing","Luxembourg",2016,"Q4",30
"Agriculture, forestry and fishing","Luxembourg",2017,"Q1",32.7
"Agriculture, forestry and fishing","Luxembourg",2017,"Q2",34.2
"Agriculture, forestry and fishing","Luxembourg",2017,"Q3",34.6
"Agriculture, forestry and fishing","Luxembourg",2017,"Q4",35.1
"Agriculture, forestry and fishing","Luxembourg",2018,"Q1",35
"Agriculture, forestry and fishing","Luxembourg",2018,"Q2",33.7
"Agriculture, forestry and fishing","Luxembourg",2018,"Q3",36.2
"Agriculture, forestry and fishing","Luxembourg",2018,"Q4",36.2
"Agriculture, forestry and fishing","Luxembourg",2019,"Q1",33.2
"Agriculture, forestry and fishing","Luxembourg",2019,"Q2",34.6
"Agriculture, forestry and fishing","Luxembourg",2019,"Q3",33.2
"Agriculture, forestry and fishing","Luxembourg",2019,"Q4",33.8
"Agriculture, forestry and fishing","Luxembourg",2021,"Q1",32.1
"Agriculture, forestry and fishing","Luxembourg",2021,"Q2",34.3
"Agriculture, forestry and fishing","Luxembourg",2021,"Q3",35.5
"Agriculture, forestry and fishing","Luxembourg",2021,"Q4",36.3
"Agriculture, forestry and fishing","Luxembourg",2022,"Q1",40.4
"Agriculture, forestry and fishing","Luxembourg",2022,"Q2",43.5
"Agriculture, forestry and fishing","Luxembourg",2022,"Q3",49.8
"Agriculture, forestry and fishing","Luxembourg",2022,"Q4",53.7
"Agriculture, forestry and fishing","Luxembourg",2023,"Q1",55.6
"Agriculture, forestry and fishing","Luxembourg",2023,"Q2",47.5
"Agriculture, forestry and fishing","Luxembourg",2023,"Q3",41.2
"Agriculture, forestry and fishing","Luxembourg",2023,"Q4",37.5
"Agriculture, forestry and fishing","Luxembourg",2024,"Q1",38.6
"Agriculture, forestry and fishing","Luxembourg",2024,"Q2",40.7
"Agriculture, forestry and fishing","Latvia",2010,"Q1",170.9
"Agriculture, forestry and fishing","Latvia",2010,"Q2",176.6
"Agriculture, forestry and fishing","Latvia",2010,"Q3",184.5
"Agriculture, forestry and fishing","Latvia",2010,"Q4",189.6
"Agriculture, forestry and fishing","Latvia",2011,"Q1",176.8
"Agriculture, forestry and fishing","Latvia",2011,"Q2",179.4
"Agriculture, forestry and fishing","Latvia",2011,"Q3",180.8
"Agriculture, forestry and fishing","Latvia",2011,"Q4",181.8
"Agriculture, forestry and fishing","Latvia",2012,"Q1",192.2
"Agriculture, forestry and fishing","Latvia",2012,"Q2",186.9
"Agriculture, forestry and fishing","Latvia",2012,"Q3",190
"Agriculture, forestry and fishing","Latvia",2012,"Q4",183.5
"Agriculture, forestry and fishing","Latvia",2013,"Q1",181.4
"Agriculture, forestry and fishing","Latvia",2013,"Q2",171
"Agriculture, forestry and fishing","Latvia",2013,"Q3",174.1
"Agriculture, forestry and fishing","Latvia",2013,"Q4",186.8
"Agriculture, forestry and fishing","Latvia",2014,"Q1",211.6
"Agriculture, forestry and fishing","Latvia",2014,"Q2",209.5
"Agriculture, forestry and fishing","Latvia",2014,"Q3",199.6
"Agriculture, forestry and fishing","Latvia",2014,"Q4",206.8
"Agriculture, forestry and fishing","Latvia",2015,"Q1",200.9
"Agriculture, forestry and fishing","Latvia",2015,"Q2",214.4
"Agriculture, forestry and fishing","Latvia",2015,"Q3",214.5
"Agriculture, forestry and fishing","Latvia",2015,"Q4",210.2
"Agriculture, forestry and fishing","Latvia",2016,"Q1",196.6
"Agriculture, forestry and fishing","Latvia",2016,"Q2",202.9
"Agriculture, forestry and fishing","Latvia",2016,"Q3",207.1
"Agriculture, forestry and fishing","Latvia",2016,"Q4",207.3
"Agriculture, forestry and fishing","Latvia",2017,"Q1",221.2
"Agriculture, forestry and fishing","Latvia",2017,"Q2",234.5
"Agriculture, forestry and fishing","Latvia",2017,"Q3",239.1
"Agriculture, forestry and fishing","Latvia",2017,"Q4",246
"Agriculture, forestry and fishing","Latvia",2018,"Q1",256
"Agriculture, forestry and fishing","Latvia",2018,"Q2",250.8
"Agriculture, forestry and fishing","Latvia",2018,"Q3",252.8
"Agriculture, forestry and fishing","Latvia",2018,"Q4",277
"Agriculture, forestry and fishing","Latvia",2019,"Q1",285.1
"Agriculture, forestry and fishing","Latvia",2019,"Q2",296.5
"Agriculture, forestry and fishing","Latvia",2019,"Q3",283.7
"Agriculture, forestry and fishing","Latvia",2019,"Q4",269.5
"Agriculture, forestry and fishing","Latvia",2021,"Q1",286.6
"Agriculture, forestry and fishing","Latvia",2021,"Q2",330.5
"Agriculture, forestry and fishing","Latvia",2021,"Q3",368.6
"Agriculture, forestry and fishing","Latvia",2021,"Q4",356.2
"Agriculture, forestry and fishing","Latvia",2022,"Q1",398.3
"Agriculture, forestry and fishing","Latvia",2022,"Q2",427.4
"Agriculture, forestry and fishing","Latvia",2022,"Q3",494.6
"Agriculture, forestry and fishing","Latvia",2022,"Q4",501.8
"Agriculture, forestry and fishing","Latvia",2023,"Q1",457.1
"Agriculture, forestry and fishing","Latvia",2023,"Q2",357.1
"Agriculture, forestry and fishing","Latvia",2023,"Q3",343.7
"Agriculture, forestry and fishing","Latvia",2023,"Q4",376.5
"Agriculture, forestry and fishing","Latvia",2024,"Q1",397.4
"Agriculture, forestry and fishing","Latvia",2024,"Q2",410.6
"Agriculture, forestry and fishing","Malta",2010,"Q1",22.3
"Agriculture, forestry and fishing","Malta",2010,"Q2",20.4
"Agriculture, forestry and fishing","Malta",2010,"Q3",22.2
"Agriculture, forestry and fishing","Malta",2010,"Q4",22.4
"Agriculture, forestry and fishing","Malta",2011,"Q1",20.5
