"Sector","Country","Year","Quarter","Value"
"Construction","Ireland",2021,"Q4",161.5
"Construction","Ireland",2022,"Q1",163.53
"Construction","Ireland",2022,"Q2",171.53
"Construction","Ireland",2022,"Q3",173.88
"Construction","Ireland",2022,"Q4",166.02
"Construction","Ireland",2023,"Q1",163.24
"Construction","Ireland",2023,"Q2",172.72
"Construction","Ireland",2023,"Q3",170
"Construction","Ireland",2023,"Q4",161.71
"Construction","Ireland",2024,"Q1",172.3
"Construction","Ireland",2024,"Q2",161.43
"Construction","Ireland",2024,"Q3",176.5
"Construction","Italy",2010,"Q1",1900.6
"Construction","Italy",2010,"Q2",1899.1
"Construction","Italy",2010,"Q3",1863.1
"Construction","Italy",2010,"Q4",1869.1
"Construction","Italy",2011,"Q1",1843.9
"Construction","Italy",2011,"Q2",1899.1
"Construction","Italy",2011,"Q3",1830.5
"Construction","Italy",2011,"Q4",1780.5
"Construction","Italy",2012,"Q1",1768.5
"Construction","Italy",2012,"Q2",1801.9
"Construction","Italy",2012,"Q3",1721.4
"Construction","Italy",2012,"Q4",1695.1
"Construction","Italy",2013,"Q1",1604.6
"Construction","Italy",2013,"Q2",1615.9
"Construction","Italy",2013,"Q3",1621
"Construction","Italy",2013,"Q4",1615.8
"Construction","Italy",2014,"Q1",1546
"Construction","Italy",2014,"Q2",1564.7
"Construction","Italy",2014,"Q3",1571.8
"Construction","Italy",2014,"Q4",1513.5
"Construction","Italy",2015,"Q1",1508.7
"Construction","Italy",2015,"Q2",1572
"Construction","Italy",2015,"Q3",1538.3
"Construction","Italy",2015,"Q4",1492.8
"Construction","Italy",2016,"Q1",1516.4
"Construction","Italy",2016,"Q2",1572.5
"Construction","Italy",2016,"Q3",1521.8
"Construction","Italy",2016,"Q4",1499.8
"Construction","Italy",2017,"Q1",1522.5
"Construction","Italy",2017,"Q2",1523.1
"Construction","Italy",2017,"Q3",1506.5
"Construction","Italy",2017,"Q4",1502.5
"Construction","Italy",2018,"Q1",1465.9
"Construction","Italy",2018,"Q2",1497.8
"Construction","Italy",2018,"Q3",1528.1
"Construction","Italy",2018,"Q4",1558.7
"Construction","Italy",2019,"Q1",1483.7
"Construction","Italy",2019,"Q2",1506.1
"Construction","Italy",2019,"Q3",1523.4
"Construction","Italy",2019,"Q4",1543.1
"Construction","Italy",2021,"Q1",1583.1
"Construction","Italy",2021,"Q2",1630.8
"Construction","Italy",2021,"Q3",1616.4
"Construction","Italy",2021,"Q4",1662.2
"Construction","Italy",2022,"Q1",1675.4
"Construction","Italy",2022,"Q2",1778.9
"Construction","Italy",2022,"Q3",1733
"Construction","Italy",2022,"Q4",1742.2
"Construction","Italy",2023,"Q1",1732
"Construction","Italy",2023,"Q2",1749.6
"Construction","Italy",2023,"Q3",1759.5
"Construction","Italy",2023,"Q4",1779.2
"Construction","Italy",2024,"Q1",1803.3
"Construction","Italy",2024,"Q2",1838.2
"Construction","Italy",2024,"Q3",1797.7
"Construction","Lithuania",2010,"Q1",83.3
"Construction","Lithuania",2010,"Q2",82.19
"Construction","Lithuania",2010,"Q3",87.72
"Construction","Lithuania",2010,"Q4",95.53
"Construction","Lithuania",2011,"Q1",77.74
"Construction","Lithuania",2011,"Q2",82
"Construction","Lithuania",2011,"Q3",91.29
"Construction","Lithuania",2011,"Q4",90.14
"Construction","Lithuania",2012,"Q1",80.87
"Construction","Lithuania",2012,"Q2",86.29
"Construction","Lithuania",2012,"Q3",97.75
"Construction","Lithuania",2012,"Q4",93.27
"Construction","Lithuania",2013,"Q1",80.78
"Construction","Lithuania",2013,"Q2",97.21
"Construction","Lithuania",2013,"Q3",111.01
"Construction","Lithuania",2013,"Q4",108.01
"Construction","Lithuania",2014,"Q1",93
"Construction","Lithuania",2014,"Q2",94.33
"Construction","Lithuania",2014,"Q3",103.76
"Construction","Lithuania",2014,"Q4",105.86
"Construction","Lithuania",2015,"Q1",106.33
"Construction","Lithuania",2015,"Q2",107.02
"Construction","Lithuania",2015,"Q3",103.59
"Construction","Lithuania",2015,"Q4",105.5
"Construction","Lithuania",2016,"Q1",100.29
"Construction","Lithuania",2016,"Q2",106.58
"Construction","Lithuania",2016,"Q3",107.13
"Construction","Lithuania",2016,"Q4",102.59
"Construction","Lithuania",2017,"Q1",96.81
"Construction","Lithuania",2017,"Q2",102.98
"Construction","Lithuania",2017,"Q3",102.28
"Construction","Lithuania",2017,"Q4",99.79
"Construction","Lithuania",2018,"Q1",95.07
"Construction","Lithuania",2018,"Q2",99.58
"Construction","Lithuania",2018,"Q3",109.57
"Construction","Lithuania",2018,"Q4",110.27
"Construction","Lithuania",2019,"Q1",101.68
"Construction","Lithuania",2019,"Q2",102.37
"Construction","Lithuania",2019,"Q3",110.52
"Construction","Lithuania",2019,"Q4",114.24
"Construction","Lithuania",2021,"Q1",99.08
"Construction","Lithuania",2021,"Q2",104.57
"Construction","Lithuania",2021,"Q3",109.37
"Construction","Lithuania",2021,"Q4",107.58
"Construction","Lithuania",2022,"Q1",106.44
"Construction","Lithuania",2022,"Q2",126.06
"Construction","Lithuania",2022,"Q3",126.84
"Construction","Lithuania",2022,"Q4",115.3
"Construction","Lithuania",2023,"Q1",111.92
"Construction","Lithuania",2023,"Q2",119.76
"Construction","Lithuania",2023,"Q3",129.21
"Construction","Lithuania",2023,"Q4",118.45
"Construction","Lithuania",2024,"Q1",111.77
"Construction","Lithuania",2024,"Q2",123.93
"Construction","Lithuania",2024,"Q3",132.23
"Construction","Luxembourg",2010,"Q1",38.56
"Construction","Luxembourg",2010,"Q2",39.03
"Construction","Luxembourg",2010,"Q3",39.07
"Construction","Luxembourg",2010,"Q4",39.36
"Construction","Luxembourg",2011,"Q1",39.2
"Construction","Luxembourg",2011,"Q2",39.96
"Construction","Luxembourg",2011,"Q3",40.11
"Construction","Luxembourg",2011,"Q4",40.21
"Construction","Luxembourg",2012,"Q1",39.89
"Construction","Luxembourg",2012,"Q2",40.56
"Construction","Luxembourg",2012,"Q3",40.47
"Construction","Luxembourg",2012,"Q4",40.58
"Construction","Luxembourg",2013,"Q1",40.19
"Construction","Luxembourg",2013,"Q2",40.73
"Construction","Luxembourg",2013,"Q3",40.65
"Construction","Luxembourg",2013,"Q4",40.75
"Construction","Luxembourg",2014,"Q1",40.57
"Construction","Luxembourg",2014,"Q2",41.23
"Construction","Luxembourg",2014,"Q3",41.26
"Construction","Luxembourg",2014,"Q4",41.54
"Construction","Luxembourg",2015,"Q1",41.31
"Construction","Luxembourg",2015,"Q2",41.91
"Construction","Luxembourg",2015,"Q3",41.99
"Construction","Luxembourg",2015,"Q4",42.39
"Construction","Luxembourg",2016,"Q1",42.36
"Construction","Luxembourg",2016,"Q2",43.09
"Construction","Luxembourg",2016,"Q3",43.32
"Construction","Luxembourg",2016,"Q4",43.88
"Construction","Luxembourg",2017,"Q1",43.64
"Construction","Luxembourg",2017,"Q2",44.43
"Construction","Luxembourg",2017,"Q3",44.5
"Construction","Luxembourg",2017,"Q4",45.09
"Construction","Luxembourg",2018,"Q1",45.18
"Construction","Luxembourg",2018,"Q2",45.9
"Construction","Luxembourg",2018,"Q3",46.05
"Construction","Luxembourg",2018,"Q4",46.76
"Construction","Luxembourg",2019,"Q1",46.97
"Construction","Luxembourg",2019,"Q2",47.59
"Construction","Luxembourg",2019,"Q3",47.64
"Construction","Luxembourg",2019,"Q4",48.44
"Construction","Luxembourg",2021,"Q1",50.27
"Construction","Luxembourg",2021,"Q2",51.07
"Construction","Luxembourg",2021,"Q3",50.95
"Construction","Luxembourg",2021,"Q4",51.59
"Construction","Luxembourg",2022,"Q1",51.96
"Construction","Luxembourg",2022,"Q2",52.57
"Construction","Luxembourg",2022,"Q3",52.25
"Construction","Luxembourg",2022,"Q4",52.68
"Construction","Luxembourg",2023,"Q1",52.49
"Construction","Luxembourg",2023,"Q2",52.49
"Construction","Luxembourg",2023,"Q3",51.52
"Construction","Luxembourg",2023,"Q4",51.1
"Construction","Luxembourg",2024,"Q1",50.09
"Construction","Luxembourg",2024,"Q2",49.72
"Construction","Luxembourg",2024,"Q3",48.94
"Construction","Latvia",2010,"Q1",51.93
"Construction","Latvia",2010,"Q2",56.13
"Construction","Latvia",2010,"Q3",64.29
"Construction","Latvia",2010,"Q4",61.13
"Construction","Latvia",2011,"Q1",56.63
"Construction","Latvia",2011,"Q2",61.4
"Construction","Latvia",2011,"Q3",65.01
"Construction","Latvia",2011,"Q4",63.6
"Construction","Latvia",2012,"Q1",54.42
"Construction","Latvia",2012,"Q2",61.58
"Construction","Latvia",2012,"Q3",65.72
"Construction","Latvia",2012,"Q4",61.52
"Construction","Latvia",2013,"Q1",55.64
"Construction","Latvia",2013,"Q2",66.39
"Construction","Latvia",2013,"Q3",73.13
"Construction","Latvia",2013,"Q4",63.08
"Construction","Latvia",2014,"Q1",63.12
"Construction","Latvia",2014,"Q2",70.98
"Construction","Latvia",2014,"Q3",68.43
"Construction","Latvia",2014,"Q4",64.32
"Construction","Latvia",2015,"Q1",72.11
"Construction","Latvia",2015,"Q2",68.45
"Construction","Latvia",2015,"Q3",61.8
"Construction","Latvia",2015,"Q4",59.64
"Construction","Latvia",2016,"Q1",60.8
"Construction","Latvia",2016,"Q2",61.13
"Construction","Latvia",2016,"Q3",57.64
"Construction","Latvia",2016,"Q4",61.35
"Construction","Latvia",2017,"Q1",61.63
"Construction","Latvia",2017,"Q2",64.09
"Construction","Latvia",2017,"Q3",62.18
"Construction","Latvia",2017,"Q4",66.12
"Construction","Latvia",2018,"Q1",69.05
"Construction","Latvia",2018,"Q2",70.23
"Construction","Latvia",2018,"Q3",66.21
"Construction","Latvia",2018,"Q4",72.32
"Construction","Latvia",2019,"Q1",64.56
"Construction","Latvia",2019,"Q2",65.48
"Construction","Latvia",2019,"Q3",61.24
"Construction","Latvia",2019,"Q4",64.6
"Construction","Latvia",2021,"Q1",62.38
"Construction","Latvia",2021,"Q2",63.34
"Construction","Latvia",2021,"Q3",56.78
"Construction","Latvia",2021,"Q4",61.13
"Construction","Latvia",2022,"Q1",68.47
"Construction","Latvia",2022,"Q2",57.95
"Construction","Latvia",2022,"Q3",60.14
"Construction","Latvia",2022,"Q4",62.96
"Construction","Latvia",2023,"Q1",69.29
"Construction","Latvia",2023,"Q2",59.44
"Construction","Latvia",2023,"Q3",60.47
"Construction","Latvia",2023,"Q4",63.41
"Construction","Latvia",2024,"Q1",66.12
"Construction","Latvia",2024,"Q2",55.82
"Construction","Latvia",2024,"Q3",57.24
"Construction","Malta",2010,"Q1",11.01
"Construction","Malta",2010,"Q2",10.93
"Construction","Malta",2010,"Q3",10.91
"Construction","Malta",2010,"Q4",10.75
"Construction","Malta",2011,"Q1",10.99
"Construction","Malta",2011,"Q2",11
"Construction","Malta",2011,"Q3",10.91
"Construction","Malta",2011,"Q4",10.87
"Construction","Malta",2012,"Q1",10.84
"Construction","Malta",2012,"Q2",10.87
"Construction","Malta",2012,"Q3",10.74
"Construction","Malta",2012,"Q4",10.69
"Construction","Malta",2013,"Q1",10.59
"Construction","Malta",2013,"Q2",10.55
"Construction","Malta",2013,"Q3",10.63
"Construction","Malta",2013,"Q4",10.7
"Construction","Malta",2014,"Q1",10.63
"Construction","Malta",2014,"Q2",10.67
"Construction","Malta",2014,"Q3",10.66
"Construction","Malta",2014,"Q4",10.7
"Construction","Malta",2015,"Q1",11.27
"Construction","Malta",2015,"Q2",11.27
"Construction","Malta",2015,"Q3",11.2
"Construction","Malta",2015,"Q4",11.2
"Construction","Malta",2016,"Q1",11.29
"Construction","Malta",2016,"Q2",11.41
"Construction","Malta",2016,"Q3",11.43
"Construction","Malta",2016,"Q4",11.44
"Construction","Malta",2017,"Q1",11.39
"Construction","Malta",2017,"Q2",11.61
"Construction","Malta",2017,"Q3",11.69
"Construction","Malta",2017,"Q4",11.6
"Construction","Malta",2018,"Q1",11.98
"Construction","Malta",2018,"Q2",12.24
"Construction","Malta",2018,"Q3",12.29
"Construction","Malta",2018,"Q4",12.65
"Construction","Malta",2019,"Q1",13.47
"Construction","Malta",2019,"Q2",14.01
"Construction","Malta",2019,"Q3",14.38
"Construction","Malta",2019,"Q4",15.08
"Construction","Malta",2021,"Q1",16.1
"Construction","Malta",2021,"Q2",16.57
"Construction","Malta",2021,"Q3",16.82
"Construction","Malta",2021,"Q4",16.87
"Construction","Malta",2022,"Q1",16.71
"Construction","Malta",2022,"Q2",17.25
"Construction","Malta",2022,"Q3",17.53
"Construction","Malta",2022,"Q4",17.9
"Construction","Malta",2023,"Q1",18.37
"Construction","Malta",2023,"Q2",18.3
"Construction","Malta",2023,"Q3",18.47
"Construction","Malta",2023,"Q4",18.84
"Construction","Malta",2024,"Q1",19.36
"Construction","Malta",2024,"Q2",19.3
"Construction","Malta",2024,"Q3",19.37
"Construction","Netherlands",2010,"Q1",520
"Construction","Netherlands",2010,"Q2",511
"Construction","Netherlands",2010,"Q3",510
"Construction","Netherlands",2010,"Q4",507
"Construction","Netherlands",2011,"Q1",513
"Construction","Netherlands",2011,"Q2",511
"Construction","Netherlands",2011,"Q3",512
"Construction","Netherlands",2011,"Q4",506
"Construction","Netherlands",2012,"Q1",505
"Construction","Netherlands",2012,"Q2",505
"Construction","Netherlands",2012,"Q3",495
"Construction","Netherlands",2012,"Q4",485
"Construction","Netherlands",2013,"Q1",470
"Construction","Netherlands",2013,"Q2",467
"Construction","Netherlands",2013,"Q3",466
"Construction","Netherlands",2013,"Q4",463
"Construction","Netherlands",2014,"Q1",459
"Construction","Netherlands",2014,"Q2",460
"Construction","Netherlands",2014,"Q3",444
"Construction","Netherlands",2014,"Q4",454
"Construction","Netherlands",2015,"Q1",450
"Construction","Netherlands",2015,"Q2",447
"Construction","Netherlands",2015,"Q3",447
"Construction","Netherlands",2015,"Q4",450
"Construction","Netherlands",2016,"Q1",447
"Construction","Netherlands",2016,"Q2",455
"Construction","Netherlands",2016,"Q3",457
"Construction","Netherlands",2016,"Q4",447
"Construction","Netherlands",2017,"Q1",458
"Construction","Netherlands",2017,"Q2",477
"Construction","Netherlands",2017,"Q3",460
"Construction","Netherlands",2017,"Q4",473
"Construction","Netherlands",2018,"Q1",488
"Construction","Netherlands",2018,"Q2",485
"Construction","Netherlands",2018,"Q3",492
"Construction","Netherlands",2018,"Q4",491
"Construction","Netherlands",2019,"Q1",502
"Construction","Netherlands",2019,"Q2",518
"Construction","Netherlands",2019,"Q3",514
"Construction","Netherlands",2019,"Q4",522
"Construction","Netherlands",2021,"Q1",547
"Construction","Netherlands",2021,"Q2",547
"Construction","Netherlands",2021,"Q3",552
"Construction","Netherlands",2021,"Q4",544
"Construction","Netherlands",2022,"Q1",557
"Construction","Netherlands",2022,"Q2",573
"Construction","Netherlands",2022,"Q3",585
"Construction","Netherlands",2022,"Q4",586
"Construction","Netherlands",2023,"Q1",580
"Construction","Netherlands",2023,"Q2",584
"Construction","Netherlands",2023,"Q3",608
"Construction","Netherlands",2023,"Q4",597
"Construction","Netherlands",2024,"Q1",593
"Construction","Netherlands",2024,"Q2",600
"Construction","Netherlands",2024,"Q3",604
"Construction","Portugal",2010,"Q1",437.95
"Construction","Portugal",2010,"Q2",436.35
"Construction","Portugal",2010,"Q3",440.73
"Construction","Portugal",2010,"Q4",430.48
"Construction","Portugal",2011,"Q1",414.3
"Construction","Portugal",2011,"Q2",409.56
"Construction","Portugal",2011,"Q3",397.32
"Construction","Portugal",2011,"Q4",370.14
"Construction","Portugal",2012,"Q1",341.34
"Construction","Portugal",2012,"Q2",326.03
"Construction","Portugal",2012,"Q3",310.75
"Construction","Portugal",2012,"Q4",295.24
"Construction","Portugal",2013,"Q1",283.59
"Construction","Portugal",2013,"Q2",286.06
"Construction","Portugal",2013,"Q3",288.61
"Construction","Portugal",2013,"Q4",287.43
"Construction","Portugal",2014,"Q1",273.68
"Construction","Portugal",2014,"Q2",274.55
"Construction","Portugal",2014,"Q3",276.51
"Construction","Portugal",2014,"Q4",273.7
"Construction","Portugal",2015,"Q1",271.85
"Construction","Portugal",2015,"Q2",278.8
"Construction","Portugal",2015,"Q3",280.37
"Construction","Portugal",2015,"Q4",281.89
"Construction","Portugal",2016,"Q1",278.38
"Construction","Portugal",2016,"Q2",283.46
"Construction","Portugal",2016,"Q3",289.11
"Construction","Portugal",2016,"Q4",291.23
"Construction","Portugal",2017,"Q1",292.66
"Construction","Portugal",2017,"Q2",298.03
"Construction","Portugal",2017,"Q3",300.91
"Construction","Portugal",2017,"Q4",305.8
"Construction","Portugal",2018,"Q1",309.3
"Construction","Portugal",2018,"Q2",312.54
"Construction","Portugal",2018,"Q3",314.55
"Construction","Portugal",2018,"Q4",318.92
"Construction","Portugal",2019,"Q1",322.57
"Construction","Portugal",2019,"Q2",327.47
"Construction","Portugal",2019,"Q3",329.33
"Construction","Portugal",2019,"Q4",331.46
"Construction","Portugal",2021,"Q1",335.9
"Construction","Portugal",2021,"Q2",348.7
"Construction","Portugal",2021,"Q3",349.57
"Construction","Portugal",2021,"Q4",352.23
"Construction","Portugal",2022,"Q1",365.15
"Construction","Portugal",2022,"Q2",367.59
"Construction","Portugal",2022,"Q3",375.55
"Construction","Portugal",2022,"Q4",376.61
"Construction","Portugal",2023,"Q1",384.03
"Construction","Portugal",2023,"Q2",389.31
"Construction","Portugal",2023,"Q3",392.34
"Construction","Portugal",2023,"Q4",397.49
"Construction","Portugal",2024,"Q1",403.49
"Construction","Portugal",2024,"Q2",400.42
"Construction","Portugal",2024,"Q3",403.6
"Construction","Slovenia",2010,"Q1",85.9
"Construction","Slovenia",2010,"Q2",83.87
"Construction","Slovenia",2010,"Q3",82.82
"Construction","Slovenia",2010,"Q4",79.3
"Construction","Slovenia",2011,"Q1",74.78
"Construction","Slovenia",2011,"Q2",73.71
"Construction","Slovenia",2011,"Q3",73.67
"Construction","Slovenia",2011,"Q4",70.77
"Construction","Slovenia",2012,"Q1",67.88
"Construction","Slovenia",2012,"Q2",68.95
"Construction","Slovenia",2012,"Q3",68.37
"Construction","Slovenia",2012,"Q4",65.58
"Construction","Slovenia",2013,"Q1",60.53
"Construction","Slovenia",2013,"Q2",62.76
"Construction","Slovenia",2013,"Q3",64.65
"Construction","Slovenia",2013,"Q4",63.9
"Construction","Slovenia",2014,"Q1",59.7
"Construction","Slovenia",2014,"Q2",62.38
"Construction","Slovenia",2014,"Q3",63.89
"Construction","Slovenia",2014,"Q4",63.19
"Construction","Slovenia",2015,"Q1",59.65
"Construction","Slovenia",2015,"Q2",63.22
"Construction","Slovenia",2015,"Q3",64.44
"Construction","Slovenia",2015,"Q4",63.34
"Construction","Slovenia",2016,"Q1",59.23
"Construction","Slovenia",2016,"Q2",62.64
"Construction","Slovenia",2016,"Q3",63.62
"Construction","Slovenia",2016,"Q4",63.11
"Construction","Slovenia",2017,"Q1",59.89
"Construction","Slovenia",2017,"Q2",63.79
"Construction","Slovenia",2017,"Q3",65.22
"Construction","Slovenia",2017,"Q4",65.31
"Construction","Slovenia",2018,"Q1",63.55
"Construction","Slovenia",2018,"Q2",67.36
"Construction","Slovenia",2018,"Q3",69.48
"Construction","Slovenia",2018,"Q4",70.24
"Construction","Slovenia",2019,"Q1",69.8
"Construction","Slovenia",2019,"Q2",74.29
"Construction","Slovenia",2019,"Q3",75.55
"Construction","Slovenia",2019,"Q4",75.5
"Construction","Slovenia",2021,"Q1",76
"Construction","Slovenia",2021,"Q2",78.25
"Construction","Slovenia",2021,"Q3",80.23
"Construction","Slovenia",2021,"Q4",81.13
"Construction","Slovenia",2022,"Q1",81.56
"Construction","Slovenia",2022,"Q2",84.35
"Construction","Slovenia",2022,"Q3",85.86
"Construction","Slovenia",2022,"Q4",86.55
"Construction","Slovenia",2023,"Q1",85.67
"Construction","Slovenia",2023,"Q2",87.21
"Construction","Slovenia",2023,"Q3",87.49
"Construction","Slovenia",2023,"Q4",87.4
"Construction","Slovenia",2024,"Q1",86.21
"Construction","Slovenia",2024,"Q2",87.22
"Construction","Slovenia",2024,"Q3",86.62
"Construction","Slovakia",2010,"Q1",183.13
"Construction","Slovakia",2010,"Q2",184.93
"Construction","Slovakia",2010,"Q3",185.85
"Construction","Slovakia",2010,"Q4",186.63
"Construction","Slovakia",2011,"Q1",175.52
"Construction","Slovakia",2011,"Q2",177.65
"Construction","Slovakia",2011,"Q3",182.18
"Construction","Slovakia",2011,"Q4",178.82
"Construction","Slovakia",2012,"Q1",170.2
"Construction","Slovakia",2012,"Q2",173.43
"Construction","Slovakia",2012,"Q3",175.08
"Construction","Slovakia",2012,"Q4",171.84
"Construction","Slovakia",2013,"Q1",163.74
"Construction","Slovakia",2013,"Q2",167.01
"Construction","Slovakia",2013,"Q3",169.64
"Construction","Slovakia",2013,"Q4",170
"Construction","Slovakia",2014,"Q1",162.6
"Construction","Slovakia",2014,"Q2",162.29
"Construction","Slovakia",2014,"Q3",165.99
"Construction","Slovakia",2014,"Q4",166.26
"Construction","Slovakia",2015,"Q1",159.84
"Construction","Slovakia",2015,"Q2",160.58
"Construction","Slovakia",2015,"Q3",164.69
"Construction","Slovakia",2015,"Q4",164.4
"Construction","Slovakia",2016,"Q1",163.17
"Construction","Slovakia",2016,"Q2",163.55
"Construction","Slovakia",2016,"Q3",165.51
"Construction","Slovakia",2016,"Q4",167.54
"Construction","Slovakia",2017,"Q1",166.53
"Construction","Slovakia",2017,"Q2",166.41
"Construction","Slovakia",2017,"Q3",171.23
"Construction","Slovakia",2017,"Q4",173.2
"Construction","Slovakia",2018,"Q1",170.18
"Construction","Slovakia",2018,"Q2",170.96
"Construction","Slovakia",2018,"Q3",174.58
"Construction","Slovakia",2018,"Q4",177.02
"Construction","Slovakia",2019,"Q1",177.75
"Construction","Slovakia",2019,"Q2",180.46
"Construction","Slovakia",2019,"Q3",184.67
"Construction","Slovakia",2019,"Q4",187.23
"Construction","Slovakia",2021,"Q1",180.43
"Construction","Slovakia",2021,"Q2",179.96
"Construction","Slovakia",2021,"Q3",185.7
"Construction","Slovakia",2021,"Q4",183.89
"Construction","Slovakia",2022,"Q1",184.24
"Construction","Slovakia",2022,"Q2",185.39
"Construction","Slovakia",2022,"Q3",190.93
"Construction","Slovakia",2022,"Q4",188.25
"Construction","Slovakia",2023,"Q1",186.83
"Construction","Slovakia",2023,"Q2",188.47
"Construction","Slovakia",2023,"Q3",194.51
"Construction","Slovakia",2023,"Q4",193.81
"Construction","Slovakia",2024,"Q1",189.07
"Construction","Slovakia",2024,"Q2",190.59
"Construction","Slovakia",2024,"Q3",197.24
"Industry (except construction)","Austria",2010,"Q1",658.94
"Industry (except construction)","Austria",2010,"Q2",665.65
"Industry (except construction)","Austria",2010,"Q3",684.35
"Industry (except construction)","Austria",2010,"Q4",679.18
"Industry (except construction)","Austria",2011,"Q1",664.69
"Industry (except construction)","Austria",2011,"Q2",675
"Industry (except construction)","Austria",2011,"Q3",695.63
"Industry (except construction)","Austria",2011,"Q4",689.52
"Industry (except construction)","Austria",2012,"Q1",675.2
"Industry (except construction)","Austria",2012,"Q2",681.88
"Industry (except construction)","Austria",2012,"Q3",700.45
"Industry (except construction)","Austria",2012,"Q4",695.1
"Industry (except construction)","Austria",2013,"Q1",675.43
"Industry (except construction)","Austria",2013,"Q2",684.98
"Industry (except construction)","Austria",2013,"Q3",702.02
"Industry (except construction)","Austria",2013,"Q4",693.46
"Industry (except construction)","Austria",2014,"Q1",683.51
"Industry (except construction)","Austria",2014,"Q2",688.34
"Industry (except construction)","Austria",2014,"Q3",700.88
"Industry (except construction)","Austria",2014,"Q4",690.42
"Industry (except construction)","Austria",2015,"Q1",681.87
"Industry (except construction)","Austria",2015,"Q2",689.61
"Industry (except construction)","Austria",2015,"Q3",704.65
"Industry (except construction)","Austria",2015,"Q4",696.38
"Industry (except construction)","Austria",2016,"Q1",687.7
"Industry (except construction)","Austria",2016,"Q2",696.31
"Industry (except construction)","Austria",2016,"Q3",711.68
"Industry (except construction)","Austria",2016,"Q4",702.78
"Industry (except construction)","Austria",2017,"Q1",692.7
"Industry (except construction)","Austria",2017,"Q2",701.45
"Industry (except construction)","Austria",2017,"Q3",715.98
"Industry (except construction)","Austria",2017,"Q4",710.19
"Industry (except construction)","Austria",2018,"Q1",709.34
"Industry (except construction)","Austria",2018,"Q2",718.86
"Industry (except construction)","Austria",2018,"Q3",733.54
"Industry (except construction)","Austria",2018,"Q4",726.21
"Industry (except construction)","Austria",2019,"Q1",724.45
"Industry (except construction)","Austria",2019,"Q2",732.93
"Industry (except construction)","Austria",2019,"Q3",744.61
"Industry (except construction)","Austria",2019,"Q4",737.76
"Industry (except construction)","Austria",2021,"Q1",722.94
"Industry (except construction)","Austria",2021,"Q2",729.28
"Industry (except construction)","Austria",2021,"Q3",742.33
"Industry (except construction)","Austria",2021,"Q4",738.14
"Industry (except construction)","Austria",2022,"Q1",736.9
"Industry (except construction)","Austria",2022,"Q2",745.79
"Industry (except construction)","Austria",2022,"Q3",759.42
"Industry (except construction)","Austria",2022,"Q4",755.86
"Industry (except construction)","Austria",2023,"Q1",751.89
"Industry (except construction)","Austria",2023,"Q2",756.96
"Industry (except construction)","Austria",2023,"Q3",764.18
"Industry (except construction)","Austria",2023,"Q4",756.53
"Industry (except construction)","Austria",2024,"Q1",748.42
"Industry (except construction)","Austria",2024,"Q2",748.51
"Industry (except construction)","Austria",2024,"Q3",754.39
"Industry (except construction)","Belgium",2010,"Q1",591.3
"Industry (except construction)","Belgium",2010,"Q2",588.7
"Industry (except construction)","Belgium",2010,"Q3",591.6
"Industry (except construction)","Belgium",2010,"Q4",588.8
"Industry (except construction)","Belgium",2011,"Q1",592.1
"Industry (except construction)","Belgium",2011,"Q2",592.8
"Industry (except construction)","Belgium",2011,"Q3",596.5
"Industry (except construction)","Belgium",2011,"Q4",592.5
"Industry (except construction)","Belgium",2012,"Q1",588.1
"Industry (except construction)","Belgium",2012,"Q2",586.6
"Industry (except construction)","Belgium",2012,"Q3",587.1
"Industry (except construction)","Belgium",2012,"Q4",580.1
"Industry (except construction)","Belgium",2013,"Q1",575.9
"Industry (except construction)","Belgium",2013,"Q2",572.4
"Industry (except construction)","Belgium",2013,"Q3",572.6
"Industry (except construction)","Belgium",2013,"Q4",566.6
"Industry (except construction)","Belgium",2014,"Q1",561.8
"Industry (except construction)","Belgium",2014,"Q2",559.1
"Industry (except construction)","Belgium",2014,"Q3",560.5
"Industry (except construction)","Belgium",2014,"Q4",555.6
"Industry (except construction)","Belgium",2015,"Q1",545.3
"Industry (except construction)","Belgium",2015,"Q2",544.8
"Industry (except construction)","Belgium",2015,"Q3",547.8
"Industry (except construction)","Belgium",2015,"Q4",544.2
"Industry (except construction)","Belgium",2016,"Q1",543.4
"Industry (except construction)","Belgium",2016,"Q2",545.2
"Industry (except construction)","Belgium",2016,"Q3",549.5
"Industry (except construction)","Belgium",2016,"Q4",546.3
"Industry (except construction)","Belgium",2017,"Q1",547.8
"Industry (except construction)","Belgium",2017,"Q2",549.4
"Industry (except construction)","Belgium",2017,"Q3",552.3
"Industry (except construction)","Belgium",2017,"Q4",550.2
"Industry (except construction)","Belgium",2018,"Q1",549.3
"Industry (except construction)","Belgium",2018,"Q2",552.2
"Industry (except construction)","Belgium",2018,"Q3",556.8
"Industry (except construction)","Belgium",2018,"Q4",554.2
"Industry (except construction)","Belgium",2019,"Q1",556.2
"Industry (except construction)","Belgium",2019,"Q2",557.8
"Industry (except construction)","Belgium",2019,"Q3",561.5
"Industry (except construction)","Belgium",2019,"Q4",558.3
"Industry (except construction)","Belgium",2021,"Q1",554.5
"Industry (except construction)","Belgium",2021,"Q2",555.8
"Industry (except construction)","Belgium",2021,"Q3",559
"Industry (except construction)","Belgium",2021,"Q4",558.7
"Industry (except construction)","Belgium",2022,"Q1",561.1
"Industry (except construction)","Belgium",2022,"Q2",563.4
