DATAFLOW,LAST UPDATE,freq,unit,nace_r2,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2005-Q1,455.69,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2005-Q2,447.12,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2005-Q3,445.70,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2005-Q4,444.08,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2006-Q1,445.06,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2006-Q2,451.68,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2006-Q3,451.78,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2006-Q4,452.01,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2007-Q1,448.69,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2007-Q2,447.07,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2007-Q3,451.16,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2007-Q4,450.08,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2008-Q1,469.99,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2008-Q2,467.62,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2008-Q3,469.69,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2008-Q4,461.66,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2009-Q1,463.29,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2009-Q2,450.94,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2009-Q3,448.46,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2009-Q4,429.90,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2010-Q1,419.44,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2010-Q2,418.84,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2010-Q3,402.75,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2010-Q4,388.98,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2011-Q1,398.96,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2011-Q2,378.44,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2011-Q3,381.03,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2011-Q4,352.54,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2012-Q1,364.08,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2012-Q2,348.53,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2012-Q3,346.39,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2012-Q4,340.95,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2013-Q1,337.37,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2013-Q2,337.83,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2013-Q3,338.62,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2013-Q4,336.37,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2014-Q1,347.45,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2014-Q2,351.24,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2014-Q3,343.45,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2014-Q4,340.87,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2015-Q1,321.80,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2015-Q2,319.93,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2015-Q3,330.20,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2015-Q4,320.68,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2016-Q1,331.65,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2016-Q2,344.07,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2016-Q3,346.59,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2016-Q4,330.32,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2017-Q1,334.23,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2017-Q2,332.95,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2017-Q3,331.20,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2017-Q4,334.52,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2018-Q1,350.99,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2018-Q2,358.99,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2018-Q3,358.91,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2018-Q4,351.65,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2019-Q1,359.77,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2019-Q2,363.60,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2019-Q3,361.45,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2019-Q4,352.37,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2020-Q1,371.67,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2020-Q2,361.69,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2020-Q3,356.66,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2020-Q4,346.76,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2021-Q1,373.08,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2021-Q2,378.84,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2021-Q3,399.09,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2021-Q4,398.64,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2022-Q1,394.85,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2022-Q2,392.08,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2022-Q3,397.92,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2022-Q4,405.71,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2023-Q1,406.17,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2023-Q2,406.10,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2023-Q3,409.94,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2023-Q4,409.01,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2024-Q1,410.50,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2024-Q2,401.83,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Greece,2024-Q3,415.11,p,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1995-Q1,2338.70,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1995-Q2,2407.00,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1995-Q3,2390.50,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1995-Q4,2404.20,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1996-Q1,2408.70,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1996-Q2,2467.70,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1996-Q3,2491.60,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1996-Q4,2523.20,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1997-Q1,2519.40,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1997-Q2,2587.70,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1997-Q3,2621.80,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1997-Q4,2661.90,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1998-Q1,2622.80,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1998-Q2,2711.60,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1998-Q3,2729.10,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1998-Q4,2748.10,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1999-Q1,2769.20,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1999-Q2,2802.30,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1999-Q3,2802.00,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,1999-Q4,2840.90,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2000-Q1,2850.30,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2000-Q2,2903.00,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2000-Q3,2899.90,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2000-Q4,2940.00,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2001-Q1,2901.10,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2001-Q2,2901.20,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2001-Q3,2866.10,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2001-Q4,2868.40,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2002-Q1,2805.40,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2002-Q2,2840.50,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2002-Q3,2875.70,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2002-Q4,2874.00,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2003-Q1,2848.50,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2003-Q2,2853.60,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2003-Q3,2838.60,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2003-Q4,2809.70,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2004-Q1,2819.40,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2004-Q2,2846.30,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2004-Q3,2833.40,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2004-Q4,2852.90,,
ESTAT:NAMQ_10_A10_E(1.0),20/02/25 23:00:00,Quarterly,Thousand persons,Manufacturing,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total employment domestic concept,Spain,2005-Q1,2834.00,,
