DATAFLOW,LAST UPDATE,freq,nace_r2,s_adj,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2005-Q1,327.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2005-Q2,330.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2005-Q3,335.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2005-Q4,337.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2006-Q1,331.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2006-Q2,331.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2006-Q3,333.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2006-Q4,330.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2007-Q1,338.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2007-Q2,342.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2007-Q3,350.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2007-Q4,350.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2008-Q1,339.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2008-Q2,340.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2008-Q3,351.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2008-Q4,355.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2009-Q1,343.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2009-Q2,345.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2009-Q3,353.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2009-Q4,352.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2010-Q1,354.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2010-Q2,351.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2010-Q3,347.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2010-Q4,341.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2011-Q1,331.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2011-Q2,329.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2011-Q3,315.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2011-Q4,322.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2012-Q1,318.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2012-Q2,324.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2012-Q3,313.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2012-Q4,306.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2013-Q1,299.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2013-Q2,293.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2013-Q3,285.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2013-Q4,278.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2014-Q1,270.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2014-Q2,270.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2014-Q3,271.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2014-Q4,278.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2015-Q1,288.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2015-Q2,293.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2015-Q3,302.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2015-Q4,309.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2016-Q1,314.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2016-Q2,318.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2016-Q3,332.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2016-Q4,336.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2017-Q1,344.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2017-Q2,341.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2017-Q3,345.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2017-Q4,351.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2018-Q1,367.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2018-Q2,382.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2018-Q3,383.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2018-Q4,393.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2019-Q1,410.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2019-Q2,418.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2019-Q3,428.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2019-Q4,431.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2020-Q1,430.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2020-Q2,378.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2020-Q3,414.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2020-Q4,417.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2021-Q1,417.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2021-Q2,419.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2021-Q3,426.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2021-Q4,423.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2022-Q1,432.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2022-Q2,432.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2022-Q3,439.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2022-Q4,447.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2023-Q1,464.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2023-Q2,468.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2023-Q3,479.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2023-Q4,483.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2024-Q1,481.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2024-Q2,487.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2024-Q3,491.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1991-Q1,106869.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1991-Q2,105851.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1991-Q3,105498.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1991-Q4,106298.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1992-Q1,109991.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1992-Q2,107856.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1992-Q3,107006.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1992-Q4,107825.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1993-Q1,106836.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1993-Q2,105532.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1993-Q3,106371.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1993-Q4,107558.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1994-Q1,106221.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1994-Q2,108530.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1994-Q3,109286.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1994-Q4,113328.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1995-Q1,113612.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1995-Q2,116576.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1995-Q3,114980.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1995-Q4,114606.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1996-Q1,111830.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1996-Q2,111742.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1996-Q3,111932.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1996-Q4,112581.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1997-Q1,110719.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1997-Q2,110777.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1997-Q3,110739.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1997-Q4,113937.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1998-Q1,114704.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1998-Q2,114709.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1998-Q3,115000.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1998-Q4,114396.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1999-Q1,115345.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1999-Q2,114451.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1999-Q3,116329.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,1999-Q4,117536.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2000-Q1,117714.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2000-Q2,120469.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2000-Q3,122691.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2000-Q4,122511.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2001-Q1,124753.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2001-Q2,123951.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2001-Q3,123242.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2001-Q4,120916.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2002-Q1,119959.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2002-Q2,121523.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2002-Q3,123158.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2002-Q4,122911.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2003-Q1,123381.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2003-Q2,121886.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2003-Q3,122403.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2003-Q4,124169.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2004-Q1,124684.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2004-Q2,127658.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2004-Q3,127185.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2004-Q4,127623.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2005-Q1,127024.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2005-Q2,128520.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2005-Q3,129728.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2005-Q4,131575.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2006-Q1,134951.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Industry (except construction),Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Germany,2006-Q2,138736.0,,
