DATAFLOW,LAST UPDATE,freq,nace_r2,s_adj,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1996-Q3,1741.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1996-Q4,1766.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1997-Q1,1811.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1997-Q2,1827.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1997-Q3,1886.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1997-Q4,1935.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1998-Q1,1938.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1998-Q2,1845.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1998-Q3,1909.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1998-Q4,1919.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1999-Q1,1967.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1999-Q2,1947.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1999-Q3,1938.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,1999-Q4,1916.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2000-Q1,1896.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2000-Q2,1885.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2000-Q3,1895.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2000-Q4,1906.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2001-Q1,1947.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2001-Q2,1968.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2001-Q3,1998.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2001-Q4,1991.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2002-Q1,2005.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2002-Q2,2032.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2002-Q3,2082.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2002-Q4,2176.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2003-Q1,2281.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2003-Q2,2331.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2003-Q3,2349.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2003-Q4,2306.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2004-Q1,2192.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2004-Q2,2144.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2004-Q3,2118.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2004-Q4,2140.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2005-Q1,2245.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2005-Q2,2256.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2005-Q3,2174.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2005-Q4,2045.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2006-Q1,1873.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2006-Q2,1759.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2006-Q3,1696.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2006-Q4,1713.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2007-Q1,1770.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2007-Q2,1811.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2007-Q3,1833.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2007-Q4,1816.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2008-Q1,1763.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2008-Q2,1729.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2008-Q3,1707.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2008-Q4,1711.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2009-Q1,1719.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2009-Q2,1724.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2009-Q3,1710.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2009-Q4,1701.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2010-Q1,1671.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2010-Q2,1652.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2010-Q3,1620.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2010-Q4,1572.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2011-Q1,1557.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2011-Q2,1558.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2011-Q3,1548.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2011-Q4,1566.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2012-Q1,1588.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2012-Q2,1599.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2012-Q3,1592.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2012-Q4,1575.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2013-Q1,1520.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2013-Q2,1488.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2013-Q3,1474.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2013-Q4,1486.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2014-Q1,1500.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2014-Q2,1523.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2014-Q3,1568.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2014-Q4,1628.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2015-Q1,1679.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2015-Q2,1698.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2015-Q3,1683.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2015-Q4,1639.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2016-Q1,1531.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2016-Q2,1488.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2016-Q3,1483.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2016-Q4,1530.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2017-Q1,1618.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2017-Q2,1677.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2017-Q3,1690.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2017-Q4,1669.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2018-Q1,1605.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2018-Q2,1575.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2018-Q3,1574.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2018-Q4,1613.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2019-Q1,1658.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2019-Q2,1698.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2019-Q3,1713.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2019-Q4,1710.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2020-Q1,1679.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2020-Q2,1647.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2020-Q3,1631.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2020-Q4,1616.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2021-Q1,1566.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2021-Q2,1571.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2021-Q3,1636.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2021-Q4,1743.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2022-Q1,1842.8,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2022-Q2,1943.4,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2022-Q3,2016.5,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2022-Q4,1998.0,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2023-Q1,1913.6,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2023-Q2,1892.6,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2023-Q3,1885.6,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2023-Q4,1837.8,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2024-Q1,1993.9,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2024-Q2,1986.0,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Greece,2024-Q3,1901.5,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1995-Q1,4180.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1995-Q2,4404.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1995-Q3,4685.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1995-Q4,4946.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1996-Q1,5453.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1996-Q2,5691.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1996-Q3,5521.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1996-Q4,5501.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1997-Q1,5444.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1997-Q2,5355.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1997-Q3,5616.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1997-Q4,5939.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1998-Q1,5462.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1998-Q2,5975.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1998-Q3,5761.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1998-Q4,5716.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1999-Q1,5912.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1999-Q2,5566.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Agriculture, forestry and fishing",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Spain,1999-Q3,5595.0,,
